OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
isrnort010920G	14	lGP034846.MP4	21610	rGP038346.MP4	20556	32.63538	Time seabed	29.63321	167.41978	7.38096	1.09593	3063.61888	22.34084	35.06316	0.96317	-1164.16711	29.03774	-2833.66060	Lethrinidae	Lethrinus	variegatus	1850	1	AD	Passing			
isrnort010920G	15	lGP034846.MP4	21610	rGP038346.MP4	20556	32.63538	Time seabed	29.63321	146.02082	4.63263	2.37569	3537.72193	15.94828	3.85209	7.05765	-970.05708	62.34288	-3401.55539	Lethrinidae	Lethrinus	variegatus	1850	1	AD	Passing			
isrnort010920G	16	lGP034846.MP4	21610	rGP038346.MP4	20556	32.63538	Time seabed	29.63321	146.59062	6.66331	1.44301	4023.03257	13.73498	12.26532	2.91221	-955.19244	-1.32453	-3907.99139	Lethrinidae	Lethrinus	variegatus	1850	1	AD	Passing			
isrnort010920G	17	lGP034846.MP4	21610	rGP038346.MP4	20556	32.63538	Time seabed	29.63321	649.06481	42.77967	2.79997	5778.84360	10.75936	81.70072	1.11023	-1072.24328	118.95123	-5677.25094	Lethrinidae	Lethrinus	variegatus	1850	1	AD	Passing			
isrnort010920G	18	lGP034846.MP4	21610	rGP038346.MP4	20556	32.63538	Time seabed	29.63321	179.52054	9.96170	4.69670	3442.26799	14.01225	38.95365	3.29228	-823.66601	-127.49056	-3339.83972	Lethrinidae	Lethrinus	variegatus	1850	1	AD	Passing			
isrnort010920G	19	lGP034846.MP4	21610	rGP038346.MP4	20556	32.63538	Time seabed	29.63321	132.34905	14.90959	5.74808	4347.63855	10.54399	38.20949	16.18846	-767.23528	-210.45505	-4274.22738	Lethrinidae	Lethrinus	variegatus	1850	1	AD	Passing			
isrnort010920G	20	lGP034846.MP4	21610	rGP038346.MP4	20556	32.63538	Time seabed	29.63321	105.77498	5.38976	3.42208	3584.19646	8.63132	17.29775	17.46761	-498.37726	-202.37971	-3543.60365	Lethrinidae	Lethrinus	variegatus	1850	1	AD	Passing			
isrnort010920G	21	lGP034846.MP4	21610	rGP038346.MP4	20556	32.63538	Time seabed	29.63321	100.05508	3.38180	2.98979	2266.47755	5.98995	29.65092	14.49207	-60.32903	-228.69238	-2254.10307	Lethrinidae	Lethrinus	variegatus	1850	1	AD	Passing			
isrnort010920G	22	lGP034846.MP4	21610	rGP038346.MP4	20556	32.63538	Time seabed	29.63321	118.27382	3.61952	2.34732	3284.33712	7.71421	11.61026	0.35644	437.26742	-56.18896	-3254.61369	Lethrinidae	Lethrinus	variegatus	1850	1	AD	Passing			
isrnort010920G	23	lGP034846.MP4	21610	rGP038346.MP4	20556	32.63538	Time seabed	29.63321	160.91626	11.84590	3.71881	3816.64368	10.08055	37.83544	0.29943	657.99712	115.38119	-3757.72484	Lethrinidae	Lethrinus	variegatus	1850	1	AD	Passing			
isrnort010920G	24	lGP034846.MP4	21610	rGP038346.MP4	20556	32.63538	Time seabed	29.63321	150.64221	5.28866	4.05138	3353.29752	22.29253	4.08121	8.01176	1271.76088	-25.92447	-3102.66924	Lethrinidae	Lethrinus	variegatus	1850	1	AD	Passing			
isrnort010920G	25	lGP034846.MP4	21610	rGP038346.MP4	20556	32.63538	Time seabed	29.63321	171.22360	16.08586	1.30447	4438.80840	6.20337	38.08035	1.75627	-478.07900	38.76013	-4412.81748	Lethrinidae	Lethrinus	variegatus	1850	1	AD	Passing			
isrnort010920G	28	lGP044846.MP4	29331	rGP048346.MP4	28277	43.65778	Time seabed	40.65562	461.00531	1.60684	5.05653	2956.26103	10.06818	2.43571	1.40759	-25.91177	-516.16364	-2910.73581	Muraenidae	Gymnothorax	angusticauda	27319	1	AD	Passing			
isrnort010920G	29	lGP044846.MP4	29376	rGP048346.MP4	28322	43.67029	Time seabed	40.66813	356.79270	2.71093	5.58865	2511.92438	10.35030	17.44095	3.70659	-15.12824	-451.05352	-2471.04957	Muraenidae	Gymnothorax	angusticauda	27319	1	AD	Passing			
isrnort010920G	30	lGP064846.MP4	5911	rGP068346.MP4	4857	54.89679	Time seabed	51.89462	36.74812	1.02160	0.46016	1531.23504	18.33924	12.90237	8.83128	-255.41929	-408.51488	-1453.46390	Mullidae	Parupeneus	macronemus	7878	1	J	Passing			
isrnort010920G	31	lGP064846.MP4	5911	rGP068346.MP4	4857	54.89679	Time seabed	51.89462	44.79015	2.23430	0.88550	1525.42222	17.14114	59.98544	33.38266	-231.63660	-385.31646	-1457.66549	Mullidae	Parupeneus	macronemus	7878	1	J	Passing			
isrnort010920G	32	lGP064846.MP4	5911	rGP068346.MP4	4857	54.89679	Time seabed	51.89462	51.13851	1.58691	0.95799	1417.35649	19.95114	37.10429	13.71650	320.54665	-362.14144	-1332.29233	Mullidae	Parupeneus	macronemus	7878	1	J	Passing			
isrnort010920G	33	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	49.84746	6.68006	1.58704	2783.69642	4.36171	40.95173	10.83786	-182.17499	-107.85313	-2775.63430	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	34	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	65.44355	7.04034	1.20234	2696.62007	3.80071	50.05030	18.96113	-153.70292	-91.25038	-2690.68924	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	35	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	57.24337	5.63306	3.89566	2863.15115	2.71231	35.16938	27.87731	-83.69687	-106.54386	-2859.94366	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	36	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	41.94184	6.82799	0.59013	2754.33006	4.37977	45.34565	18.71502	-155.40259	-141.74924	-2746.28682	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	37	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	33.85929	1.69859	1.06288	2459.82215	5.01038	9.37654	16.29307	-139.98060	-162.96612	-2450.42292	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	38	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	35.26120	1.66340	2.16502	2720.69776	2.51410	7.70457	28.97050	-56.01512	-105.38190	-2718.07896	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	39	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	44.95937	4.86578	3.04104	2410.88511	5.57974	39.34762	10.65324	-72.76956	-222.83159	-2399.46195	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	40	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	48.42578	7.44022	3.24588	2678.57702	5.75432	54.36143	15.93865	-155.96254	-218.63562	-2665.07955	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	41	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	32.45758	1.30374	2.42859	2563.12897	6.21039	3.60686	14.26774	-119.93450	-249.99821	-2548.08688	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	42	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	50.99879	7.42119	2.56235	3034.13294	2.26511	38.48570	13.97360	86.89945	-82.63793	-3031.76222	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	43	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	59.29163	4.75887	0.99226	2227.99483	6.59779	46.19670	7.18760	156.79061	-202.36016	-2213.23927	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	44	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	30.99859	2.14060	1.71110	2191.72522	6.42576	17.72971	13.86880	175.73845	-171.12097	-2177.95616	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	45	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	38.86570	2.62176	0.57177	2323.61348	7.00964	19.74050	11.26815	232.85382	-161.82837	-2306.24593	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	46	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	36.48125	3.56660	2.32392	2308.14374	9.82272	35.67063	32.82126	152.82789	-362.90273	-2274.30709	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	47	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	38.38714	2.91958	1.93701	2608.74750	3.42497	19.02344	23.50720	-72.82180	-137.79067	-2604.08798	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	48	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	26.25979	1.80053	1.23058	2507.16507	4.74151	10.49877	22.53125	-91.60255	-185.90045	-2498.58493	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	49	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	69.11125	6.75682	1.68352	3119.72883	7.33540	32.26592	15.61255	391.41131	-73.85840	-3094.19620	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	50	lGP064846.MP4	8477	rGP068346.MP4	7423	55.61028	Time seabed	52.60811	54.14937	2.42690	2.60009	2072.54903	26.82816	14.43743	10.10560	902.62085	-245.36056	-1849.46838	Siganidae	Siganus	rivulatus	4545	1	AD	Passing			
isrnort010920G	52	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	42.26792	6.01870	6.66969	2524.86049	20.75306	69.77473	34.25012	876.03002	181.63377	-2361.03814	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	53	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	40.48371	6.14929	0.61636	2632.42606	18.65740	72.20529	41.52463	824.83526	169.82213	-2494.08785	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	54	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	35.00820	2.30036	1.63448	2520.36820	18.12660	11.60958	43.86858	763.83066	177.26890	-2395.28585	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	55	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	28.00384	2.84275	2.61379	2609.41342	17.34283	7.96090	8.61031	756.54522	180.74376	-2490.78490	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	56	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	20.80686	3.67844	2.38912	2474.38354	16.66829	28.11810	29.16855	697.01169	133.74996	-2370.41337	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	57	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	32.44521	5.14302	3.38110	2524.78118	15.74522	43.40023	27.75867	679.32098	88.98966	-2430.04606	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	58	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	36.01579	3.53192	8.16801	2524.72731	19.04973	80.85025	63.86403	822.18538	55.29229	-2386.46222	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	59	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	45.92422	1.96426	0.80257	2593.46663	13.31517	4.81308	36.96546	595.37470	-47.85147	-2523.74887	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	60	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	26.94606	4.53000	0.68678	2429.47447	14.79628	34.77847	11.38155	614.08425	-88.62447	-2348.91303	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	61	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	41.89748	7.15131	2.51801	2967.13646	21.52412	51.83709	33.67099	1088.55988	-11.56218	-2760.21784	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	62	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	40.93298	4.51182	5.85516	2445.99120	18.44169	37.30776	23.42109	773.71713	-8.44101	-2320.38003	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	63	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	84.35664	9.46011	1.30172	2759.86610	16.53908	82.93092	0.91856	785.64867	-0.62993	-2645.67886	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	64	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	37.15076	8.70850	1.65182	2834.50394	16.51027	64.99780	18.74528	804.33032	-43.94464	-2717.63393	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	65	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	29.51799	4.92087	0.82773	2516.43131	18.59018	52.40728	40.22730	789.05109	-144.81721	-2385.13163	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	66	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	38.22692	3.78033	1.85501	2456.78115	17.03075	34.36676	37.24832	697.46068	-176.93768	-2349.04561	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	67	lGP064846.MP4	15512	rGP068346.MP4	14458	57.56640	Time seabed	54.56423	60.92398	7.67871	3.53435	2606.35013	24.07554	83.51967	4.19927	1059.54394	-88.53485	-2379.61955	Mullidae	Parupeneus	forsskali	10994	1	J	Passing			
isrnort010920G	69	lGP074846.MP4	12026	rGP078346.MP4	10972	65.47263	Time seabed	62.47046	68.94073	1.85819	0.88814	1870.41407	22.04550	12.08934	7.11070	688.96274	-134.90511	-1733.66079	Mullidae	Mulloidichthys	flavolineatus	5983	1	J	Passing			
isrnort010920G	70	lGP074846.MP4	12026	rGP078346.MP4	10972	65.47263	Time seabed	62.47046	70.78480	2.34759	1.56913	1814.62077	20.33175	28.94198	1.79451	613.01085	-147.46982	-1701.56366	Mullidae	Mulloidichthys	flavolineatus	5983	1	J	Passing			
isrnort010920G	71	lGP074846.MP4	12026	rGP078346.MP4	10972	65.47263	Time seabed	62.47046	67.38686	1.82448	1.96707	1930.56993	20.47120	10.26420	4.98799	640.90281	-212.42904	-1808.65080	Mullidae	Mulloidichthys	flavolineatus	5983	1	J	Passing			
isrnort010920G	72	lGP074846.MP4	12026	rGP078346.MP4	10972	65.47263	Time seabed	62.47046	74.41310	2.17940	1.30052	2100.03556	18.18194	13.71763	8.03158	631.59545	-174.60332	-1995.18175	Mullidae	Mulloidichthys	flavolineatus	5983	1	J	Passing			
isrnort010920G	73	lGP074846.MP4	12026	rGP078346.MP4	10972	65.47263	Time seabed	62.47046	67.50713	4.69014	3.27008	2182.26629	15.09161	49.07860	6.41487	542.87096	-167.69458	-2107.00162	Mullidae	Mulloidichthys	flavolineatus	5983	1	J	Passing			
isrnort010920G	74	lGP074846.MP4	12026	rGP078346.MP4	10972	65.47263	Time seabed	62.47046	74.37445	2.62736	1.42913	1839.45180	6.99274	34.40945	8.84486	171.57685	-143.91395	-1825.76917	Mullidae	Mulloidichthys	flavolineatus	5983	1	J	Passing			
isrnort010920G	75	lGP074846.MP4	12026	rGP078346.MP4	10972	65.47263	Time seabed	62.47046	70.36103	1.15103	1.28879	2419.26837	4.64709	0.36328	10.12785	145.86026	-130.92989	-2411.31532	Mullidae	Mulloidichthys	flavolineatus	5983	1	J	Passing			
isrnort010920G	76	lGP074846.MP4	12026	rGP078346.MP4	10972	65.47263	Time seabed	62.47046	65.91908	0.94875	0.79527	1990.98237	6.27696	0.52550	8.11799	143.42974	-163.74958	-1979.04643	Mullidae	Mulloidichthys	flavolineatus	5983	1	J	Passing			
isrnort010920G	77	lGP074846.MP4	12026	rGP078346.MP4	10972	65.47263	Time seabed	62.47046	68.71434	2.78008	1.32155	1987.39344	10.67377	29.61417	0.27743	-341.98374	-136.17482	-1953.00697	Mullidae	Mulloidichthys	flavolineatus	5983	1	J	Passing			
isrnort010920G	78	lGP074846.MP4	12026	rGP078346.MP4	10972	65.47263	Time seabed	62.47046	67.16177	2.11463	1.18284	1776.26441	9.05480	27.94548	8.17639	-227.10678	-162.99996	-1754.12906	Mullidae	Mulloidichthys	flavolineatus	5983	1	J	Passing			
isrnort010920G	79	lGP074846.MP4	12026	rGP078346.MP4	10972	65.47263	Time seabed	62.47046	61.34978	2.18380	2.38260	2009.96636	6.90845	21.79106	5.55175	-166.41013	-175.37972	-1995.37324	Mullidae	Mulloidichthys	flavolineatus	5983	1	J	Passing			
isrnort010920G	80	lGP074846.MP4	12026	rGP078346.MP4	10972	65.47263	Time seabed	62.47046	101.47444	3.22485	1.14891	1774.80044	17.69529	51.79080	7.42644	-477.41191	-251.18516	-1690.82835	Mullidae	Mulloidichthys	flavolineatus	5983	1	J	Passing			
isrnort010920G	81	lGP074846.MP4	12026	rGP078346.MP4	10972	65.47263	Time seabed	62.47046	79.31863	1.83373	4.38257	1522.50751	28.13352	35.37085	0.54523	-685.38941	-213.60813	-1342.62505	Mullidae	Mulloidichthys	flavolineatus	5983	1	J	Passing			
isrnort010920G	82	lGP074846.MP4	12026	rGP078346.MP4	10972	65.47263	Time seabed	62.47046	70.36454	1.48330	1.40267	1943.03911	16.93247	4.62551	4.10230	505.18237	-255.01542	-1858.80577	Mullidae	Mulloidichthys	flavolineatus	5983	1	J	Passing			
isrnort010920G	83	lGP074846.MP4	12026	rGP078346.MP4	10972	65.47263	Time seabed	62.47046	65.95588	1.32214	0.26402	1859.97655	15.58257	5.14857	3.80708	440.71106	-235.40071	-1791.61185	Mullidae	Mulloidichthys	flavolineatus	5983	1	J	Passing			
isrnort120721A	1	lGP023282.MP4	29672	rGP023639.MP4	30699	26.00153	Time seabed	17.27198	152.57642	3.04598	4.66499	2074.20316	21.32122	30.11853	1.81071	-639.38611	-399.95191	-1932.23772	Sparidae	Argyrops	megalommatus	61176	1	AD	Passing			
isrnort120721A	2	lGP023282.MP4	29684	rGP023639.MP4	30711	26.00487	Time seabed	17.27531	154.11934	4.03912	0.72311	2572.39719	20.69141	22.01531	1.26123	-863.55761	-283.54628	-2406.46984	Sparidae	Argyrops	megalommatus	61176	1	AD	Passing			
isrnort120721A	3	lGP023282.MP4	29932	rGP023639.MP4	30959	26.07383	Time seabed	17.34427	156.00490	1.64061	0.47214	2244.03358	11.57473	6.37599	5.94020	-400.16271	-206.39832	-2198.39856	Sparidae	Argyrops	megalommatus	61176	1	AD	Passing			
isrnort120721A	4	lGP023282.MP4	30404	rGP023639.MP4	31431	26.20507	Time seabed	17.47551	161.91162	1.43203	1.73365	1627.71367	3.96262	20.65134	10.76746	-81.57133	77.45200	-1623.82237	Sparidae	Argyrops	megalommatus	61176	1	AD	Passing			
isrnort120721A	5	lGP023282.MP4	30404	rGP023639.MP4	31431	26.20507	Time seabed	17.47551	149.11255	1.03107	0.69916	1592.92820	10.08268	9.59212	0.82400	261.24900	97.56456	-1568.32725	Sparidae	Argyrops	megalommatus	61176	1	AD	Passing			
isrnort120721A	6	lGP023282.MP4	30404	rGP023639.MP4	31431	26.20507	Time seabed	17.47551	140.62166	4.31916	0.42572	2284.29695	13.91819	37.84458	5.95273	-510.26005	-203.80581	-2217.23036	Sparidae	Argyrops	megalommatus	61176	1	AD	Passing			
isrnort120721A	7	lGP023282.MP4	30404	rGP023639.MP4	31431	26.20507	Time seabed	17.47551	182.31658	5.91448	1.68246	2920.79983	17.07057	29.11649	7.22731	-852.92297	-87.49184	-2792.12092	Sparidae	Argyrops	megalommatus	61176	1	AD	Passing			
isrnort120721A	8	lGP023282.MP4	30404	rGP023639.MP4	31431	26.20507	Time seabed	17.47551	138.26051	3.68613	1.49612	2848.92488	16.76646	12.88312	11.99003	-801.88644	-179.96673	-2727.81288	Sparidae	Argyrops	megalommatus	61176	1	AD	Passing			
isrnort120721A	9	lGP023282.MP4	30404	rGP023639.MP4	31431	26.20507	Time seabed	17.47551	193.85636	6.04081	0.79767	3356.66927	23.08198	12.53676	4.50431	-1301.33399	-195.75494	-3087.95052	Sparidae	Argyrops	megalommatus	61176	1	AD	Passing			
isrnort120721A	11	lGP033282.MP4	14782	rGP033639.MP4	15809	30.73682	Time seabed	22.00726	799.64987	1.88440	3.21800	1883.08557	13.82848	18.92528	0.20516	42.70099	-448.05769	-1828.50546	Rhinobatidae	Rhinobatos	punctifer	25239	1	AD	Passing			
isrnort120721A	12	lGP033282.MP4	15910	rGP033639.MP4	16937	31.05046	Time seabed	22.32091	222.45119	0.47928	0.64668	911.32308	16.07510	5.81896	11.77661	189.14843	-167.03201	-875.68998	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Feeding			
isrnort120721A	13	lGP033282.MP4	27875	rGP033639.MP4	28902	34.37740	Time seabed	25.64784	412.50297	4.90457	0.98631	3034.63471	9.70520	21.62964	5.72061	-483.61452	-166.81115	-2991.20358	Lethrinidae	Gymnocranius	grandoculis	1834	1	AD	Passing			
isrnort120721A	15	lGP043282.MP4	16472	rGP043639.MP4	17499	40.08226	Time seabed	31.35271	503.74026	3.43025	3.93134	1834.61611	17.78683	50.36678	1.21224	358.76141	-430.55107	-1746.92081	Muraenidae	Gymnothorax	elegans	23130	1	AD	Passing			
isrnort120721A	16	lGP063282.MP4	25760	rGP063639.MP4	26787	60.41591	Time seabed	51.68636	205.13901	0.77469	1.73739	1326.56943	6.99534	9.86432	7.36156	160.01841	22.27253	-1316.69454	Monacanthidae	Thamnaconus	modestoides	7855	1	AD	Feeding			
isrnort120721B	1	lGP024892.MP4	3926	rGP028394.MP4	4669	18.84271	Time seabed	4.35213	281.21813	16.85764	15.94410	4553.65237	11.15203	38.65087	10.10768	-809.66285	346.61335	-4467.66775	Labridae	Choerodon	robustus	6926	1	AD	Passing		1	
isrnort120721B	2	lGP024892.MP4	6215	rGP028394.MP4	6958	19.47918	Time seabed	4.98859	282.66498	2.46813	1.43233	1720.40435	5.43409	36.83582	8.09110	62.17682	-150.59229	-1712.67251	Serranidae	Cephalopholis	sexmaculata	6453	1	AD	Passing			
isrnort120721B	3	lGP024892.MP4	14031	rGP028394.MP4	14774	21.65246	Time seabed	7.16188	228.91345	1.80320	0.22683	1607.52517	15.50371	27.86763	3.54621	-370.33621	217.91515	-1549.03236	Monacanthidae	Thamnaconus	modestoides	7855	1	AD	Passing			
isrnort120721B	4	lGP024892.MP4	25591	rGP028394.MP4	26334	24.86679	Time seabed	10.37620	186.54434	16.49145	1.04050	4746.35469	6.57050	34.68272	13.74908	-490.44973	233.28587	-4715.17970	Pomacanthidae	Apolemichthys	xanthotis	10940	1	AD	Passing			
isrnort120721B	5	lGP024892.MP4	25591	rGP028394.MP4	26334	24.86679	Time seabed	10.37620	164.41173	12.41897	2.45729	4819.33718	4.29842	30.63013	38.15465	-353.47269	74.38725	-4805.78135	Pomacanthidae	Apolemichthys	xanthotis	10940	1	AD	Passing			
isrnort120721B	7	lGP034892.MP4	4362	rGP038394.MP4	5105	27.83948	Time seabed	13.34889	175.92524	1.63611	0.73725	1483.43652	15.39355	29.85547	1.72617	393.28071	-19.71467	-1430.21870	Sparidae	Argyrops	megalommatus	61176	1	AD	Passing			
isrnort120721B	8	lGP054892.MP4	6491	rGP058394.MP4	7234	46.18253	Time seabed	31.69194	100.26345	4.19823	0.46288	2250.41846	26.04972	43.64433	3.42195	862.93871	-481.68569	-2021.80586	Pinguipedidae	Parapercis	somaliensis	10297	1	AD	Passing			
isrnort120721B	9	lGP084892.MP4	9610	rGP088394.MP4	10353	73.67638	Time seabed	59.18579	379.27888	4.99738	2.95032	4909.12597	7.82186	3.86148	13.02580	-634.92020	207.92913	-4863.45141	Serranidae	Variola	louti	5354	1	AD	Passing			
isrnort120721C	0	lGP023283.MP4	11132	rGP023640.MP4	11903	20.84638	Time seabed	2.08264	76.71021	1.87353	1.15599	2252.49035	17.02805	13.62457	36.21413	3.53663	-659.60962	-2153.74451	Pomacanthidae	Genicanthus	caudovittatus	11132	1	F	Passing			
isrnort120721C	1	lGP023283.MP4	11132	rGP023640.MP4	11903	20.84638	Time seabed	2.08264	85.99733	2.56907	0.20605	2215.85105	26.43604	17.76765	26.63907	797.06883	-581.24924	-1984.14376	Pomacanthidae	Genicanthus	caudovittatus	11132	1	F	Passing			
