OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
isrwest241220D	2	lGOPR3252.MP4	29044	rGOPR3610.MP4	27998	8.07585	Time seabed	3.54882	75.31727	-188.53894	-539.84586	0.19877	0.20807	0.32487	0.56382	576.76093	20.83481	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrwest241220D	3	lGP013252.MP4	3348	rGP013610.MP4	2302	9.80646	Time seabed	5.27944	499.83114	-313.59799	-1187.57888	0.64773	0.52948	1.46133	0.47116	1326.09142	26.55014	Ostraciidae	Ostracion	cubicus	6555	1	AD	Passing			
isrwest241220D	6	lGP033252.MP4	21243	rGP033610.MP4	20197	32.53333	Time seabed	28.00631	2271.17144	-343.01307	-5716.31257	12.38230	2.49335	31.72572	1.34595	6160.52815	21.92854	Mullidae	Parupeneus	heptacanthus	5991	1	AD	Passing			
isrwest241220E	3	lGP014866.MP4	2665	rGP018367.MP4	1297	9.61655	Time seabed	5.93009	1603.87529	-478.52066	-4755.83314	7.15356	2.47270	21.49853	2.77056	5041.76029	19.50776	Pomacanthidae	Genicanthus	caudovittatus	11132	1	M	Passing			
isrwest241220E	6	lGP014866.MP4	17240	rGP018367.MP4	15872	13.66921	Time seabed	9.98275	-239.96205	-430.59125	-2024.89765	0.76688	1.01449	3.94364	0.21344	2084.03481	14.03584	Pseudochromidae	Pseudochromis	pesi	12653	1	AD	Passing	2		
isrwest241220E	18	lGP034866.MP4	13355	rGP038367.MP4	11987	30.34003	Time seabed	26.65357	2957.23410	-89.43951	-8538.37098	23.46102	2.66641	68.61893	3.24426	9036.42694	19.12774	Lethrinidae	Lethrinus	xanthochilus	1852	1	AD	Passing	2		
isrwest241220E	22	lGP054866.MP4	5775	rGP058367.MP4	4407	45.98344	Time seabed	42.29698	-19.97925	-147.49980	-865.36478	0.29217	0.30159	0.76778	0.97586	878.07264	10.15973	Tetraodontidae	Arothron	hispidus	5425	1	AD	Passing			
isrwest241220E	33	lGP074866.MP4	582	rGP068367.MP4	31134	62.29056	Time seabed	58.60410	425.43351	-122.15853	-3703.64236	1.81464	1.18346	12.81525	1.70045	3729.99774	6.93732	Scaridae	Chlorurus	sordidus	5556	1	F	Passing			
isrwest241220E	39	lGP074866.MP4	9058	rGP078367.MP4	7690	64.64736	Time extra	0.70821	969.72337	1247.46358	-10720.07341	10.01583	13.48125	105.91550	8.26497	10835.88956	8.06963	Scaridae	Chlorurus	sordidus	5556	1	M	Passing			
isrwest241220E	40	lGP074866.MP4	9058	rGP078367.MP4	7690	64.64736	Time extra	0.70821	3698.29685	-289.31614	-9338.86922	31.98046	3.50275	81.97619	3.86549	10048.66069	21.69905	Scaridae	Chlorurus	sordidus	5556	1	M	Passing			
isrwest241220E	46	lGP074866.MP4	21421	rGP078367.MP4	20053	68.08496	Time extra	4.14581	-143.15646	-186.33486	-605.20962	0.22032	0.22827	0.38912	1.13811	649.22503	21.54050	Serranidae	Cephalopholis	argus	6396	1	AD	Passing			
isrwest241220F	7	lGOPR3254.MP4	15293	rGOPR3612.MP4	14596	4.25230	Time seabed	0.46185	1386.72287	-592.89439	-3138.93408	4.20117	2.03080	9.78061	0.10534	3482.44616	25.75855	Scaridae	Scarus	niger	5550	2	M	Passing			
isrwest241220F	15	lGP013254.MP4	3509	rGP013612.MP4	2812	9.85123	Time seabed	6.06078	1371.57263	-220.75064	-2547.96690	3.39139	0.96047	6.57808	1.11585	2902.08161	28.63975	Dasyatidae	Himantura	uarnak	5507	1	AD	Passing			
isrwest241220F	26	lGP023254.MP4	13360	rGP023612.MP4	12663	21.46589	Time seabed	17.67544	721.22857	-1311.89374	-7319.14987	5.29788	8.94840	49.73762	1.29966	7470.68877	11.77215	Serranidae	Variola	louti	5354	1	AD	Passing			
isrwest241220F	27	lGP023254.MP4	14468	rGP023612.MP4	13771	21.77397	Time seabed	17.98352	1817.41720	-314.98637	-3528.50577	6.17712	1.51543	12.42463	1.60071	3981.52918	27.64031	Balistidae	Sufflamen	albicaudatum	25419	2	AD	Passing			
isrwest241220F	35	lGP033254.MP4	30769	rGP033612.MP4	30072	35.18209	Time seabed	31.39164	23.59073	-143.37561	-834.21536	0.28404	0.29099	0.71968	5.74869	846.77527	10.11901	Serranidae	Epinephelus	fasciatus	5348	1	AD	Passing			
isrwest241220F	41	lGP043254.MP4	27117	rGP043612.MP4	26420	43.04217	Time seabed	39.25171	96.21915	-554.70866	-1950.05001	0.63630	1.17174	3.65222	0.40181	2029.69329	16.34176	Pomacentridae	Pomacentrus	trichrourus	12504	1	J	Passing			
isrwest241220F	43	lGP053254.MP4	27169	rGP053612.MP4	26472	51.93216	Time seabed	48.14170	-1016.81143	-1167.02541	-7378.87340	7.20164	8.07291	50.60731	0.31615	7539.47123	12.03018	Muraenidae	Gymnothorax	undulatus	4905	1	AD	Passing			
isrwest241220F	45	lGP063254.MP4	3317	rGP063612.MP4	2620	54.17551	Time seabed	50.38506	285.93837	-645.68224	-2046.67077	0.82638	1.39044	4.04793	3.80509	2165.06987	19.25703	Acanthuridae	Ctenochaetus	striatus	1262	1	AD	Passing			
isrwest241220F	59	lGP063254.MP4	11729	rGP063612.MP4	11032	56.51451	Time seabed	52.72406	756.16882	-185.05617	-1589.68870	1.21279	0.57814	2.60128	0.29715	1770.06984	26.14976	Labridae	Paracheilinus	octotaenia	4840	8	AD	Passing			
isrwest241220F	69	lGP083254.MP4	8964	rGP083612.MP4	8267	73.49676	Time extra	8.82465	1652.37839	-205.01626	-4249.63189	6.72803	1.52530	17.62789	1.04072	4564.18199	21.42676	Pomacanthidae	Genicanthus	caudovittatus	11132	4	F	Passing			
isrwest241220G	0	lGOPR4867.MP4	11241	rGOPR8368.MP4	10346	3.12562	Time seabed	0.74797	-330.92161	-263.07805	-857.93484	0.36969	0.35447	0.75788	0.00300	956.43680	26.48493	Pomacentridae	Amblyglyphidodon	flavilatus	11834	1	J	Passing			
isrwest241220G	1	lGOPR4867.MP4	14195	rGOPR8368.MP4	13300	3.94700	Time seabed	1.56935	53.36466	-307.86232	-987.19878	0.33045	0.42551	0.98270	0.32150	1035.46532	17.96063	Pseudochromidae	Pseudochromis	springeri	24441	1	AD	Passing			
isrwest241220G	15	lGP014867.MP4	26306	rGP018368.MP4	25411	16.19006	Time seabed	13.81241	-901.51745	-262.50918	-1577.48604	1.33229	0.62357	2.46568	1.23614	1835.78511	30.87720	Scaridae	Scarus	ferrugineus	14380	1	F	Passing			
isrwest241220G	23	lGP024867.MP4	13742	rGP028368.MP4	12847	21.57211	Time seabed	19.19445	-914.13214	-557.04679	-3075.07840	2.74446	1.83729	9.15641	26.64839	3256.07830	19.40681	Muraenidae	Gymnothorax	griseus	8058	1	AD	Passing			
isrwest241220G	36	lGP034867.MP4	25556	rGP038368.MP4	24661	33.73259	Time seabed	31.35493	31.12139	-326.01487	-974.54319	0.32504	0.43233	0.96009	4.61782	1028.09954	18.97682	Pomacentridae	Dascyllus	marginatus	11985	6	AD	Passing			
isrwest241220G	37	lGP034867.MP4	29207	rGP038368.MP4	28312	34.74777	Time seabed	32.37012	-349.40161	-233.90429	-1194.25667	0.52626	0.46271	1.44695	0.35374	1266.11283	19.62314	Serranidae	Epinephelus	fasciatus	5348	2	AD	Passing			
isrwest241220G	39	lGP044867.MP4	1601	rGP048368.MP4	706	35.94730	Time seabed	33.56965	-59.64593	-541.85954	-3068.19185	0.96326	1.75811	8.84651	10.95177	3116.24303	10.47601	Muraenidae	Gymnothorax	johnsoni	7882	1	AD	Passing			
isrwest241220G	42	lGP054867.MP4	28264	rGP058368.MP4	27369	52.23663	Time seabed	49.85898	-327.73216	-258.53991	-910.17426	0.39033	0.37243	0.85443	0.45655	1001.33333	24.88952	Muraenidae	Gymnothorax	nudivomer	7465	1	AD	Passing			
isrwest241220G	46	lGP074867.MP4	26249	rGP078368.MP4	25354	69.42741	Time extra	9.21977	2.49239	50.26280	-1171.04800	0.38087	0.37448	1.35183	0.62018	1172.12882	2.05770	Labridae	Paracheilinus	octotaenia	4840	4	AD	Passing			
isrwest241220G	47	lGP074867.MP4	28022	rGP078368.MP4	27127	69.92041	Time extra	9.71276	-1657.53312	-185.70812	-3148.14582	4.76610	1.09005	9.56040	0.18672	3562.68517	27.96246	Mullidae	Parupeneus	forsskali	10994	14	AD	Passing			
isrwest241220I	31	lGP034868.MP4	28260	rGP038369.MP4	27127	34.48445	Time seabed	30.91922	253.14917	-427.34905	-1383.64010	0.53719	0.70291	1.87854	0.44139	1470.09239	20.09545	Muraenidae	Gymnothorax	johnsoni	7882	1	AD	Passing			
isrwest241220I	36	lGP044868.MP4	19654	rGP048369.MP4	18521	40.96704	Time seabed	37.40181	-25.27493	-376.07349	-1339.04776	0.43343	0.62887	1.76214	2.73758	1391.08554	16.12383	Muraenidae	Gymnothorax	nudivomer	7465	1	AD	Passing			
isrwest241220I	37	lGP044868.MP4	19654	rGP048369.MP4	18521	40.96704	Time seabed	37.40181	129.37885	-8.95576	-1970.32491	0.65583	0.60969	3.69052	1.76126	1974.58840	3.81497	Muraenidae	Gymnothorax	nudivomer	7465	1	AD	Passing			
isrwest241220I	58	lGP064868.MP4	18412	rGP068369.MP4	17279	58.37276	Time seabed	54.80753	-468.49215	970.07082	-4827.85300	2.53805	4.75471	21.79371	7.20452	4946.58336	12.21658	Pomacentridae	Chromis	pelloura	12428	12	AD	Passing			
isrwest241220I	59	lGP064868.MP4	24809	rGP068369.MP4	23676	60.15148	Time seabed	56.58625	-1975.75202	1222.30356	-3973.90946	6.96885	4.68551	14.74115	13.94734	4603.21392	30.10139	Pomacentridae	Pomacentrus	trichrourus	12504	6	AD	Passing			
isrwest260122A	7	lGP043310.MP4	29897	rGP043666.MP4	30712	43.81516	Time seabed	35.68370	1062.28639	-398.45152	-2047.08344	2.14801	1.02630	4.35024	1.13138	2340.46290	29.10985	Ostraciidae	Tetrosomus	gibbosus	8129	1	AD	Passing			
isrwest260122C	1	lGP023311.MP4	26674	rGP023667.MP4	27372	25.16792	Time seabed	16.78232	1347.20975	404.66956	-3983.00306	5.12802	2.04250	15.30098	0.88970	4224.10286	19.36229	Priacanthidae	Priacanthus	sagittarius	9913	1	AD	Passing			
isrwest260122E	3	lGP033312.MP4	12606	rGP033668.MP4	13695	30.13177	Time seabed	15.77882	-1026.91171	-518.53372	-2024.94008	2.09634	1.22468	4.19321	0.18052	2328.90687	29.74650	Labridae				1	AD	Passing			
isrwest260122F	24	lGP024922.MP4	30272	rGP038423.MP4	37	26.16836	Time seabed	19.85928	-1059.51857	1088.33898	-4297.31381	4.41106	4.75337	17.63404	0.24523	4557.84679	19.18308	Pomacanthidae	Genicanthus	caudovittatus	11132	1	F	Passing			
isrwest260122F	25	lGP024922.MP4	30272	rGP038423.MP4	37	26.16836	Time seabed	19.85928	-1897.94117	733.31343	-3909.99524	7.11808	3.15072	15.10832	2.92331	4407.71960	27.35052	Pomacanthidae	Genicanthus	caudovittatus	11132	1	F	Passing			
isrwest260122F	26	lGP024922.MP4	30272	rGP038423.MP4	37	26.16836	Time seabed	19.85928	-1397.72452	672.20037	-4184.78374	5.61256	3.10620	16.94679	2.36134	4462.94769	20.16637	Pomacanthidae	Genicanthus	caudovittatus	11132	1	F	Passing			
isrwest260122F	27	lGP024922.MP4	30272	rGP038423.MP4	37	26.16836	Time seabed	19.85928	2129.82616	1228.98267	-5860.87941	11.69094	7.26324	32.60582	0.98748	6355.82137	22.56455	Pomacanthidae	Genicanthus	caudovittatus	11132	1	F	Passing			
isrwest260122F	30	lGP034922.MP4	18008	rGP038423.MP4	19693	31.63382	Time seabed	25.32474	-2348.84979	1003.75088	-5027.08412	11.28062	5.30247	24.73650	0.31260	5638.81068	26.78178	Balistidae	Sufflamen	albicaudatum	25419	1	AD	Passing			
isrwest260122F	34	lGP044922.MP4	20041	rGP048423.MP4	21726	41.07464	Time seabed	34.76556	-38.22147	-161.92240	-820.27656	0.27934	0.29140	0.69553	0.05624	836.97872	11.85291	Muraenidae	Gymnothorax	johnsoni	7882	1	AD	Passing			
isrwest260122F	37	lGP044922.MP4	24671	rGP048423.MP4	26356	42.36204	Time seabed	36.05296	-1111.11364	-10.68097	-1961.86857	2.13826	0.62031	3.96578	2.53655	2254.68754	29.53265	Scaridae	Scarus	ferrugineus	14380	1	F	Passing			
isrwest260122F	41	lGP054922.MP4	5385	rGP058423.MP4	7070	45.87500	Time seabed	39.56592	604.88373	-191.10471	-1512.05099	0.94052	0.54216	2.27257	0.73068	1639.72667	22.88242	Labridae	Pseudocheilinus	evanidus	5616	1	AD	Passing			
isrwest260122F	59	lGP064922.MP4	25115	rGP068423.MP4	26800	60.23657	Time seabed	53.92748	1039.88055	532.92652	-1815.26430	1.77526	1.10716	3.20167	0.04875	2158.82994	32.58972	Labridae	Paracheilinus	octotaenia	4840	1	AD	Passing			
isrwest260122F	60	lGP064922.MP4	25115	rGP068423.MP4	26800	60.23657	Time seabed	53.92748	-32.81996	-162.04940	-1472.42602	0.47079	0.50450	2.09754	0.25211	1481.67998	6.79722	Labridae	Paracheilinus	octotaenia	4840	12	AD	Passing			
isrwest260122F	61	lGP074922.MP4	15463	rGP078423.MP4	17148	66.42831	Time seabed	60.11923	-907.61656	-256.10111	-1856.10158	1.67322	0.73958	3.53046	0.83618	2081.93868	27.04494	Labridae	Cirrhilabrus	rubriventralis	12781	1	AD	Passing			
isrwest260122G	3	lGOPR3313.MP4	19094	rGOPR3669.MP4	19965	5.30919	Time seabed	0.02920	-233.03689	-1567.84315	-5864.72692	2.17562	8.50382	31.97146	6.65497	6075.15104	15.43933	Mullidae	Parupeneus	macronemus	7878	1	AD	Passing			
isrwest260122G	5	lGOPR3313.MP4	28359	rGOPR3669.MP4	29230	7.88538	Time seabed	2.60538	-851.25718	-831.21505	-2997.21024	2.52033	2.51136	8.68114	3.41067	3224.72115	21.87485	Pomacentridae	Dascyllus	marginatus	11985	2	AD	Passing			
isrwest260122G	12	lGP023313.MP4	28778	rGP023669.MP4	29649	25.75295	Time seabed	20.47295	-1728.34025	-878.09511	-6782.91465	11.02789	5.73917	43.39646	0.54888	7054.51219	16.09714	Myliobatidae	Aetobatus	ocellatus	12600	1	AD	Passing			
isrwest260122G	14	lGP033313.MP4	19425	rGP033669.MP4	20296	32.02783	Time seabed	26.74783	-1924.01631	-1185.54473	-6306.66298	11.51676	7.16918	38.02252	3.14145	6699.35467	19.88371	Chaetodontidae	Chaetodon	auriga	5557	1	AD	Passing			
isrwest260122G	16	lGP033313.MP4	23363	rGP033669.MP4	24234	33.12281	Time seabed	27.84281	-1335.99503	-937.81105	-6117.06168	7.72258	5.48993	35.13458	0.52193	6331.09910	15.12609	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest260122G	17	lGP033313.MP4	23363	rGP033669.MP4	24234	33.12281	Time seabed	27.84281	-1759.51652	-824.34885	-4552.23194	7.74993	3.81114	20.28803	0.57427	4949.57221	23.25137	Pomacentridae	Pomacentrus	trichrourus	12504	2	AD	Passing			
isrwest260122G	18	lGP033313.MP4	23363	rGP033669.MP4	24234	33.12281	Time seabed	27.84281	1101.36047	-1608.64814	-6904.17122	7.26595	10.28706	44.53264	1.49630	7174.14273	16.03216	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest260122G	19	lGP033313.MP4	23363	rGP033669.MP4	24234	33.12281	Time seabed	27.84281	-189.38248	-874.12074	-2802.56614	0.99013	2.40596	7.43391	1.31133	2941.82423	18.01133	Pomacentridae	Pomacentrus	trichrourus	12504	2	AD	Passing			
isrwest260122G	23	lGP053313.MP4	3416	rGP053669.MP4	4287	45.32750	Time seabed	40.04751	-139.78518	-168.50643	-1027.38273	0.35603	0.36207	1.05969	0.54595	1050.45208	12.27691	Muraenidae	Gymnothorax	nudivomer	7465	1	AD	Passing			
isrwest260122G	24	lGP053313.MP4	30863	rGP053669.MP4	31734	52.95930	Time seabed	47.67930	769.01552	-1556.68376	-6084.92122	4.65188	8.79281	34.57005	0.27165	6327.78915	16.21190	Lethrinidae	Lethrinus	nebulosus	1846	1	AD	Passing			
isrwest260122G	27	lGP063313.MP4	23473	rGP063669.MP4	24344	59.78000	Time seabed	54.50000	632.45777	-1759.76230	-6522.35981	4.25262	10.59352	39.62545	3.97085	6785.12666	16.29786	Labridae	Paracheilinus	octotaenia	4840	1	AD	Passing			
isrwest260122G	28	lGP063313.MP4	23473	rGP063669.MP4	24344	59.78000	Time seabed	54.50000	457.40134	-1019.98719	-3195.31406	1.64878	3.15871	9.69399	1.18589	3385.20631	19.57309	Labridae	Paracheilinus	octotaenia	4840	2	AD	Passing			
isrwest260122H	6	lGP014923.MP4	2593	rGP018424.MP4	3103	9.59653	Time seabed	3.84912	266.52841	110.30453	-6419.14394	2.48522	2.17362	37.98619	1.63051	6425.62164	2.44855	Pomacentridae	Dascyllus	marginatus	11985	1	AD	Passing			
isrwest260122H	22	lGP044923.MP4	2356	rGP048424.MP4	2866	36.15723	Time seabed	30.40982	26.43075	-204.25188	-870.74381	0.29368	0.32467	0.77546	0.53907	894.76936	13.70201	Muraenidae	Gymnothorax	nudivomer	7465	1	AD	Passing			
isrwest260122H	30	lGP064923.MP4	21984	rGP068424.MP4	22494	59.36597	Time seabed	53.61857	-1425.85515	-81.77754	-2580.34412	3.56888	0.82762	6.75638	0.20158	2949.22468	28.98941	Labridae	Paracheilinus	octotaenia	4840	10	AD	Passing			
isrwest260122H	36	lGP064923.MP4	29275	rGP068424.MP4	29785	61.39328	Time seabed	55.64587	-565.33664	-389.68545	-1428.83854	0.85706	0.70495	2.09072	1.13092	1585.25702	25.89431	Labridae	Cirrhilabrus	rubriventralis	12781	5	F	Passing			
isrwest260122I	3	lGOPR3314.MP4	18020	rGOPR3670.MP4	18728	5.01056	Time seabed	0.00000	-1104.44997	1226.27917	-4324.36374	4.62219	5.31559	17.84984	5.32831	4628.57344	20.65282	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest260122I	4	lGOPR3314.MP4	18020	rGOPR3670.MP4	18728	5.01056	Time seabed	0.00000	-1465.35136	865.76932	-4444.31392	6.25893	4.04895	19.06151	5.32955	4759.06896	20.79456	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest260122I	5	lGOPR3314.MP4	18020	rGOPR3670.MP4	18728	5.01056	Time seabed	0.00000	1226.11838	807.82543	-5053.69812	5.90180	4.26985	24.14393	0.06915	5262.68115	16.02766	Pomacentridae	Pomacentrus	trichrourus	12504	1	AD	Passing			
isrwest260122I	6	lGOPR3314.MP4	18360	rGOPR3670.MP4	19068	5.10510	Time seabed	0.09454	-471.73785	499.01929	-3520.57378	1.83989	2.01303	11.61251	0.12867	3586.92021	10.80778	Pomacentridae	Dascyllus	marginatus	11985	2	AD	Passing			
isrwest260122I	13	lGOPR3314.MP4	28656	rGOPR3670.MP4	29364	7.96796	Time seabed	2.95740	2082.90382	1105.40218	-6116.02035	12.05325	6.90520	35.80694	0.90014	6554.85371	20.93672	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
isrwest260122I	14	lGOPR3314.MP4	28656	rGOPR3670.MP4	29364	7.96796	Time seabed	2.95740	1499.65128	167.42314	-2788.24434	4.08301	1.01301	7.93389	21.97238	3170.37710	28.38804	Mullidae	Parupeneus	forsskali	10994	8	AD	Passing			
isrwest260122I	17	lGOPR3314.MP4	28799	rGOPR3670.MP4	29507	8.00772	Time seabed	2.99716	2122.94441	937.95519	-6442.69197	12.91624	6.28774	39.61381	0.74115	6847.98750	19.68435	Mullidae	Parupeneus	macronemus	7878	1	AD	Passing			
isrwest260122I	18	lGOPR3314.MP4	28799	rGOPR3670.MP4	29507	8.00772	Time seabed	2.99716	1989.08982	918.77254	-5992.40962	11.27141	5.73744	34.32617	0.34102	6380.40707	19.95254	Mullidae	Parupeneus	macronemus	7878	1	AD	Passing			
isrwest260122I	19	lGOPR3314.MP4	28799	rGOPR3670.MP4	29507	8.00772	Time seabed	2.99716	1692.82231	215.87532	-3418.03041	5.59875	1.32973	11.68906	2.60776	3820.36404	26.49317	Mullidae	Parupeneus	macronemus	7878	4	AD	Passing			
isrwest260122I	33	lGP033314.MP4	8431	rGP033670.MP4	9139	28.97089	Time seabed	23.96033	-329.06153	-224.70252	-911.84510	0.38853	0.35275	0.85687	0.48701	995.10512	23.78570	Balistidae	Odonus	niger	1311	1	AD	Passing			
isrwest260122I	38	lGP033314.MP4	21236	rGP033670.MP4	21944	32.53139	Time seabed	27.52083	-976.88377	870.88455	-3857.22760	3.66284	3.47554	14.18125	0.81637	4073.19857	18.53096	Labridae	Paracheilinus	octotaenia	4840	1	AD	Passing			
isrwest260122I	39	lGP033314.MP4	21236	rGP033670.MP4	21944	32.53139	Time seabed	27.52083	-962.67862	940.00570	-3952.62700	3.70319	3.80324	14.86813	0.85552	4175.35879	18.57758	Labridae	Paracheilinus	octotaenia	4840	1	AD	Passing			
isrwest260122I	40	lGP033314.MP4	21236	rGP033670.MP4	21944	32.53139	Time seabed	27.52083	-1285.77801	1353.32979	-5526.21549	6.78276	7.41378	28.88064	7.09187	5832.99102	18.43508	Labridae	Paracheilinus	octotaenia	4840	1	AD	Passing			
isrwest260122I	41	lGP033314.MP4	21236	rGP033670.MP4	21944	32.53139	Time seabed	27.52083	-1662.20334	1478.28488	-4992.89899	8.01736	7.44547	24.16375	0.34759	5466.01193	23.80356	Labridae	Paracheilinus	octotaenia	4840	1	AD	Passing			
isrwest260122I	42	lGP033314.MP4	21236	rGP033670.MP4	21944	32.53139	Time seabed	27.52083	-1118.09694	650.10783	-3760.00540	4.05698	2.67490	13.56904	0.12500	3976.23208	18.82387	Labridae	Paracheilinus	octotaenia	4840	3	AD	Passing			
isrwest260122J	1	lGOPR4924.MP4	26985	rGOPR8425.MP4	27664	7.50333	Time seabed	2.27310	44.35910	-280.93392	-970.59576	0.32444	0.40131	0.95198	0.94890	1011.40879	16.72519	Serranidae	Cephalopholis	argus	6396	1	AD	Passing			
isrwest260122J	6	lGP014924.MP4	20166	rGP018425.MP4	20845	14.48280	Time seabed	9.25258	2091.11373	-456.58590	-4364.07653	8.56951	2.22627	18.37067	4.49799	4860.69864	26.21336	Balistidae	Sufflamen	albicaudatum	25419	1	AD	Passing			
isrwest260122J	7	lGP014924.MP4	23081	rGP018425.MP4	23760	15.29333	Time seabed	10.06311	-656.70543	-426.78203	-1509.15374	1.02037	0.78888	2.33792	2.43402	1700.27937	27.64644	Muraenidae	Gymnothorax	nudivomer	7465	1	AD	Passing			
isrwest260122J	10	lGP034924.MP4	22609	rGP038425.MP4	23288	32.91316	Time seabed	27.68293	-28.73224	-168.41332	-847.86552	0.28698	0.30270	0.73905	1.48891	864.90723	11.78492	Ostraciidae	Tetrosomus	gibbosus	8129	4	AD	Passing			
isrwest260122J	17	lGP054924.MP4	14010	rGP058425.MP4	14689	48.27323	Time seabed	43.04300	-1123.11963	-519.02101	-2141.91843	2.34247	1.26612	4.66923	3.51988	2473.57940	30.18104	Labridae	Paracheilinus	octotaenia	4840	3	AD	Passing			
isrwest260122J	25	lGP074924.MP4	11168	rGP078425.MP4	11847	65.23406	Time seabed	60.00383	-276.07399	-190.52421	-1433.76931	0.56941	0.51316	2.02811	0.05942	1472.48455	13.39753	Siganidae	Siganus	argenteus	4614	3	AD	Passing			
